Source,Content,EventId,EventTemplate
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 292 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 293 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 294 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 295 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 296 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 297 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 298 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 299 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 300 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 301 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 302 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 303 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 304 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 305 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 306 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 307 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 308 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 309 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 310 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 311 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 312 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 313 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 314 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 315 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 316 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 317 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 318 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 319 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 320 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 321 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 322 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 323 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 324 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 325 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 326 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 327 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 328 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 329 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 330 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 331 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 332 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 333 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 334 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 335 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 336 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 337 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 338 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 339 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 340 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 341 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 342 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 343 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 344 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 345 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 346 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 347 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 348 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 349 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 350 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 351 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 352 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 353 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 354 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 355 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
Hadoop,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 356 seconds.  Will retry shortly ...,E400,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
HDFS,PacketResponder 1 for block blk_38865049064139660 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,PacketResponder 0 for block blk_-6952295868487656571 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_7128370237687728475 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,PacketResponder 2 for block blk_8229193803249955061 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,PacketResponder 2 for block blk_-6670958622368987959 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_3050920587428079149 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.80:50010 is added to blk_7888946331804732825 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.85:50010 is added to blk_2377150260128098806 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,PacketResponder 2 for block blk_572492839287299681 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,Received block blk_3587508140051953248 of size 67108864 from /10.251.42.84,E611,Received block <*> of size <*> from <*>
HDFS,Received block blk_5402003568334525940 of size 67108864 from /10.251.214.112,E611,Received block <*> of size <*> from <*>
HDFS,Receiving block blk_5792489080791696128 src: /10.251.30.6:33145 dest: /10.251.30.6:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,Receiving block blk_1724757848743533110 src: /10.251.111.130:49851 dest: /10.251.111.130:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_8015913224713045110 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Receiving block blk_-5623176793330377570 src: /10.251.75.228:53725 dest: /10.251.75.228:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000590_0/part-00590. blk_-1727475099218615100,E251,BLOCK* NameSystem.allocateBlock: <*> <*>
HDFS,PacketResponder 1 for block blk_5017373558217225674 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,Received block blk_9212264480425680329 of size 67108864 from /10.251.123.1,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000742_0/part-00742. blk_-7878121102358435702,E251,BLOCK* NameSystem.allocateBlock: <*> <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_4568434182693165548 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Received block blk_-5704899712662113150 of size 67108864 from /10.251.91.229,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.79:50010 is added to blk_-4794867979917102672 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_8763662564934652249 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Received block blk_-5861636720645142679 of size 67108864 from /10.251.70.211,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_7453815855294711849 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Receiving block blk_-28342503914935090 src: /10.251.123.132:57542 dest: /10.251.123.132:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,Received block blk_8291449241650212794 of size 67108864 from /10.251.89.155,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000487_0/part-00487. blk_-5319073033164653435,E251,BLOCK* NameSystem.allocateBlock: <*> <*>
HDFS,Verification succeeded for blk_-4980916519894289629,E771,Verification succeeded for <*>
HDFS,Received block blk_-5974833545991408899 of size 67108864 from /10.251.31.180,E611,Received block <*> of size <*> from <*>
HDFS,Receiving block blk_-5009020203888190378 src: /10.251.199.19:52622 dest: /10.251.199.19:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,Received block blk_6921674711959888070 of size 67108864 from /10.251.65.203,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_5165786360127153975 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Receiving block blk_2937758977269298350 src: /10.251.194.129:37476 dest: /10.251.194.129:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.191:50010 is added to blk_673825774073966710 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Received block blk_-7526945448667194862 of size 67108864 from /10.251.203.80,E611,Received block <*> of size <*> from <*>
HDFS,Received block blk_-2094397855762091248 of size 67108864 from /10.251.126.83,E611,Received block <*> of size <*> from <*>
HDFS,Received block blk_-8523968015014407246 of size 67108864 from /10.251.214.225,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to blk_8181993091797661153 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Receiving block blk_-6276023454199613372 src: /10.251.65.237:34085 dest: /10.251.65.237:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,Received block blk_4755566011267050000 of size 67108864 from /10.251.75.79,E611,Received block <*> of size <*> from <*>
HDFS,Received block blk_-3909548841543565741 of size 3542967 from /10.251.195.33,E611,Received block <*> of size <*> from <*>
HDFS,Receiving block blk_-6809181994368905854 src: /10.250.17.225:51754 dest: /10.250.17.225:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,Received block blk_8829027411458566099 of size 67108864 from /10.251.38.214,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-29548654251973735 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,PacketResponder 1 for block blk_-5073870177832699716 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,Received block blk_-8241093737585222406 of size 67108864 from /10.250.5.161,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-2480595760294717232 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,PacketResponder 0 for block blk_7791237942696729620 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_2113880130496815041 size 3549917,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Received block blk_1064470652608359218 of size 67108864 from /10.251.39.242,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_-1661553043410372067 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,PacketResponder 1 for block blk_-1527267659500322006 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,PacketResponder 1 for block blk_4886940526690879848 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,Received block blk_-2452477352812192142 of size 67108864 from /10.250.7.244,E611,Received block <*> of size <*> from <*>
HDFS,PacketResponder 0 for block blk_-4229375751333894621 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,Receiving block blk_-774267833966018354 src: /10.251.38.53:51057 dest: /10.251.38.53:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001648_0/part-01648. blk_2513940824125131775,E251,BLOCK* NameSystem.allocateBlock: <*> <*>
HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001866_0/part-01866. blk_-1282453782148343691,E251,BLOCK* NameSystem.allocateBlock: <*> <*>
HDFS,Received block blk_-518701095493827363 of size 67108864 from /10.251.214.67,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2530087534157630851 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_427714267500527780 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Received block blk_-967145856473901804 of size 67108864 from /10.250.6.191,E611,Received block <*> of size <*> from <*>
HDFS,Received block blk_8408125361497769001 of size 67108864 from /10.251.70.211,E611,Received block <*> of size <*> from <*>
HDFS,Received block blk_-1614641487214609125 of size 67108864 from /10.251.193.175,E611,Received block <*> of size <*> from <*>
HDFS,Received block blk_7577595658377008671 of size 67108864 from /10.251.71.97,E611,Received block <*> of size <*> from <*>
HDFS,Received block blk_3777400576053320362 of size 67108864 from /10.251.31.5,E611,Received block <*> of size <*> from <*>
HDFS,PacketResponder 0 for block blk_-5852844080027817147 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228,E611,Received block <*> of size <*> from <*>
HDFS,Verification succeeded for blk_-2827716238972737794,E771,Verification succeeded for <*>
HDFS,Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,PacketResponder 0 for block blk_9093049293972551787 terminating,E572,PacketResponder <*> for block <*> terminating
HDFS,Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563,E353,Deleting block <*> file <*>
HDFS,10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80,E126,<*>:<*> Served block <*> to <*>
HDFS,10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229,E126,<*>:<*> Served block <*> to <*>
HDFS,10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192,E126,<*>:<*> Served block <*> to <*>
HDFS,10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147,E126,<*>:<*> Served block <*> to <*>
HDFS,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150,E126,<*>:<*> Served block <*> to <*>
HDFS,10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70,E126,<*>:<*> Served block <*> to <*>
HDFS,10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115,E126,<*>:<*> Served block <*> to <*>
HDFS,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.203.166:50010 Served block blk_8787656642683881295 to /10.251.107.98,E126,<*>:<*> Served block <*> to <*>
HDFS,10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246,E126,<*>:<*> Served block <*> to <*>
HDFS,10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.35.1:50010:Got exception while serving blk_7940316270494947483 to /10.251.122.38:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,10.251.90.134:50010:Got exception while serving blk_7154985168984871115 to /10.251.110.160:,E147,<*>:<*>:Got exception while serving <*> to <*>:
HDFS,Received block blk_-6867873931012347356 of size 67108864 from /10.251.39.64,E611,Received block <*> of size <*> from <*>
HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_6093743385844975689 size 67108864,E250,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>
HDFS,Receiving block blk_8692428775973608797 src: /10.250.10.213:56574 dest: /10.250.10.213:50010,E618,Receiving block <*> src: <*>:<*> dest: <*>:<*>
HDFS,PacketResponder 0 for block blk_-6837050820114491742 terminating,E572,PacketResponder <*> for block <*> terminating
